start,end,duration (mins)
Canal St,Bergen St,39.9
Canal St,Pennsylvania Ave,64.00333333333333
Canal St,238th St,97.695
Canal St,Cathedral Pkwy (110th St),55.166666666666664
Canal St,Kingston - Throop Aves,38.43666666666666
Canal St,65th St,54.394999999999996
Canal St,36th St,52.291666666666664
Canal St,Delancey St - Essex St,8.786666666666667
Canal St,Van Siclen Ave,61.68666666666666
Canal St,Norwood Ave,61.55833333333333
Canal St,104th-102nd Sts,70.65333333333334
Canal St,DeKalb Ave,37.40333333333333
Canal St,Beach 105th St,83.83833333333334
Canal St,Beach 90th St,88.47166666666666
Canal St,Freeman St,82.29333333333334
Canal St,Intervale Ave,77.74
Canal St,182nd-183rd Sts,88.58833333333334
Canal St,174th-175th Sts,82.905
Canal St,167th St,77.18833333333333
Canal St,Mets - Willets Point,74.10333333333332
Canal St,Junction Blvd,63.97833333333333
Canal St,Flushing - Main St,79.95833333333333
Canal St,Buhre Ave,91.66499999999999
Canal St,3rd Ave - 138th St,63.69166666666667
Canal St,Castle Hill Ave,81.59833333333333
Canal St,Brooklyn Bridge - City Hall,4.031666666666667
Canal St,Zerega Ave,83.69666666666667
Canal St,Grand Central - 42nd St,28.183333333333334
Canal St,33rd St,43.60333333333333
Canal St,96th St,46.315000000000005
Canal St,77th St,51.95
Canal St,Chauncey St,47.98166666666667
Canal St,Union St,42.266666666666666
Canal St,Elmhurst Ave,63.305
Canal St,Ralph Ave,47.001666666666665
Canal St,Pelham Pkwy,96.84166666666667
Canal St,Gun Hill Rd,104.78500000000001
Canal St,Nereid Ave (238 St),117.14166666666667
Canal St,Franklin Ave,36.33833333333334
Canal St,Simpson St,78.73333333333333
Canal St,Bronx Park East,89.74499999999999
Canal St,Winthrop St,53.458333333333336
Canal St,149th St - Grand Concourse,68.815
Canal St,161st St - Yankee Stadium,73.30333333333333
Canal St,Lexington Ave - 59th St,35.75666666666667
Canal St,E 149th St,71.45
Canal St,Morrison Av - Soundview,80.91666666666667
Canal St,Whitlock Ave,81.62833333333333
Canal St,St Lawrence Ave,79.91666666666667
Canal St,Woodside - 61st St,51.05166666666666
Canal St,Far Rockaway - Mott Ave,116.76166666666667
Canal St,72nd St,37.656666666666666
Canal St,168th St,74.75500000000001
Canal St,Kingsbridge Rd,95.10666666666665
Canal St,42nd St - Bryant Pk,25.253333333333334
Canal St,Prospect Park,53.45333333333333
Canal St,55th St,54.901666666666664
Canal St,Jamaica - Van Wyck,78.2
